search_query,name,gender,join_date_from_earliest,location_size,hourly_rate,pay_grade,avg_rating,num_reviews,num_recommendations,pct_jobs_completed,pct_on_budget,pct_on_time,verification_preferred_freelancer,verification_identity_verified,verification_payment_verified,verification_phone_verified,verification_email_verified,verification_facebook_connected,badge_plus_membership,badge_preferred_freelancer,badge_verified,engineering_skills,writing_skills,technical_programming_skills,language_translation_skills,finance_accounting_skills,management_skills,marketing_business_skills,performance_arts_skills,design_skills,teaching_training_skills,miscellaneous_skills,language_certifications,freelancer_certifications,general_skill_certifications,programming_certifications,top_skill_category,top_skill_category_encoded,top_skill_category_count
0,Brian,0,7486,1,23,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,finance_accounting_skills,1,4
0,Beverly,1,7518,2,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,finance_accounting_skills,1,5
0,Alejandra,1,5461,1,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,1,3,1,5,1,3,0,1,0,3,0,0,0,0,finance_accounting_skills,1,5
0,Evelyn,1,7556,2,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,finance_accounting_skills,1,2
0,David,0,7375,1,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,3,0,0,0,0,0,0,0,0,finance_accounting_skills,1,4
0,Mujeeb,0,7198,0,80,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,1,3,0,0,1,0,0,0,0,0,finance_accounting_skills,1,8
0,Cheyenne,1,7490,1,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,finance_accounting_skills,1,4
0,Juan,0,5395,1,8,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,finance_accounting_skills,1,3
0,Angel,0,7510,5,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,finance_accounting_skills,1,3
0,Roselen,1,7396,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,finance_accounting_skills,1,9
0,fkoenigs,0,7370,4,18,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,2,2,0,4,0,1,1,0,0,1,0,0,0,0,finance_accounting_skills,1,4
0,Tommy,0,5976,5,20,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,finance_accounting_skills,1,1
0,Fabiola,1,6987,2,100,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,finance_accounting_skills,1,11
0,Laura,1,7381,0,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,1,0,0,2,1,0,0,0,0,finance_accounting_skills,1,6
0,Connie,1,6502,4,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,1,0,0,0,0,finance_accounting_skills,1,4
0,Veronica,1,7464,3,200,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,2,0,0,0,2,0,0,0,0,finance_accounting_skills,1,6
0,Dat,0,5634,1,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,1,0,0,0,0,finance_accounting_skills,1,5
0,Reinier,0,5899,0,100,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,finance_accounting_skills,1,4
0,Edgarexander,0,7385,1,16,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,6,0,7,1,3,0,0,0,0,0,0,0,0,finance_accounting_skills,1,7
0,Susweta,1,6954,4,10,0.0,5.0,1,1,100.0,100.0,100.0,0,1,1,1,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,1,0,finance_accounting_skills,1,12
0,Olena,1,7502,1,55,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,finance_accounting_skills,1,2
0,Joan,1,5387,0,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,finance_accounting_skills,1,3
0,Ruany,1,7382,2,40,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,3,0,11,0,1,0,0,0,0,0,0,0,0,finance_accounting_skills,1,11
0,Khalid,0,7313,1,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,finance_accounting_skills,1,3
0,Jason,0,6628,1,250,4.4,5.0,5,0,100.0,100.0,100.0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,finance_accounting_skills,1,3
0,Shauntrice,1,7285,0,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,finance_accounting_skills,1,5
0,Zulqadar,0,6110,0,35,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,2,3,0,0,0,3,0,0,0,0,finance_accounting_skills,1,10
0,Muneeb,0,7380,0,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,finance_accounting_skills,1,9
0,Adnan,0,7449,1,250,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,finance_accounting_skills,1,6
0,Dewaine,0,7558,0,48,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,finance_accounting_skills,1,2
0,Cinssaint,0,7245,1,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,finance_accounting_skills,1,4
0,SyedH.,0,4795,1,27,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,finance_accounting_skills,1,3
0,Jose,0,7464,1,75,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,1,0,0,0,2,0,0,0,0,finance_accounting_skills,1,5
0,Patrick,0,7473,5,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,0,0,finance_accounting_skills,1,6
0,Eugene,0,6557,3,55,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,2,0,6,1,3,0,0,1,0,0,0,0,0,finance_accounting_skills,1,6
0,Gennaro,0,7515,5,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,finance_accounting_skills,1,3
0,Shequila,1,4948,4,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,5,0,8,0,2,0,0,0,2,0,0,0,0,finance_accounting_skills,1,8
0,Mariarnanda,1,7551,5,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,finance_accounting_skills,1,1
0,Aslam,0,7424,0,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,finance_accounting_skills,1,2
0,Maurice,0,7558,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,3,0,0,7,0,1,0,0,1,0,0,0,0,0,finance_accounting_skills,1,7
0,Boma,0,7011,5,85,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,3,0,5,0,2,0,0,0,2,0,0,0,0,finance_accounting_skills,1,5
0,Larry,0,6119,1,60,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,finance_accounting_skills,1,6
0,Tamoy,0,7457,2,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,finance_accounting_skills,1,1
0,Rupali,1,6264,0,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,finance_accounting_skills,1,4
0,John,0,5371,0,25,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,1,2,2,0,4,0,2,0,0,0,0,0,0,0,0,finance_accounting_skills,1,4
