search_query,name,gender,join_date_from_earliest,location_size,hourly_rate,pay_grade,avg_rating,num_reviews,num_recommendations,pct_jobs_completed,pct_on_budget,pct_on_time,verification_preferred_freelancer,verification_identity_verified,verification_payment_verified,verification_phone_verified,verification_email_verified,verification_facebook_connected,badge_plus_membership,badge_preferred_freelancer,badge_verified,engineering_skills,writing_skills,technical_programming_skills,language_translation_skills,finance_accounting_skills,management_skills,marketing_business_skills,performance_arts_skills,design_skills,teaching_training_skills,miscellaneous_skills,language_certifications,freelancer_certifications,general_skill_certifications,programming_certifications,top_skill_category,top_skill_category_encoded,top_skill_category_count
2,Joseph,0,5348,0,33,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,technical_programming_skills,4,6
2,Marquise,0,7199,2,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,8,0,0,0,2,0,1,0,0,0,0,0,0,technical_programming_skills,4,8
2,Ahmad,0,4788,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,technical_programming_skills,4,15
2,Adrian,0,5065,4,55,3.5,5.0,5,0,100.0,100.0,100.0,0,0,1,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,technical_programming_skills,4,19
2,Craig,0,4672,1,20,0.0,0.0,0,2,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,2,0,0,1,0,0,0,technical_programming_skills,4,4
2,Amanda,1,5582,5,75,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,1,0,6,0,0,0,0,0,0,technical_programming_skills,4,13
2,Zeaunbian,0,7024,4,125,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,0,14,0,0,0,0,1,2,0,0,0,0,0,0,technical_programming_skills,4,14
2,John,0,7224,5,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,1,0,0,technical_programming_skills,4,3
2,Jamie,1,7466,1,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,2,0,2,0,0,0,0,technical_programming_skills,4,4
2,Zhizhang,0,5799,0,50,2.8,5.0,1,0,100.0,100.0,100.0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,technical_programming_skills,4,7
2,Mathias,0,6186,5,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,6,0,7,0,0,0,0,0,0,technical_programming_skills,4,7
2,Adam,0,7131,1,50,3.1,5.0,1,0,100.0,100.0,100.0,0,1,1,1,0,1,0,0,0,0,7,7,0,0,0,3,0,1,0,1,1,0,0,1,technical_programming_skills,4,7
2,Sean,0,7483,0,75,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,technical_programming_skills,4,15
2,Albert,0,4837,2,40,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,10,0,0,0,4,0,4,0,1,0,0,0,0,technical_programming_skills,4,10
2,Jordan,0,4063,0,17,2.0,5.0,2,0,100.0,100.0,100.0,0,1,0,1,0,1,0,0,0,0,0,7,0,0,0,2,0,1,0,0,0,0,0,0,technical_programming_skills,4,7
2,Awab,0,5132,0,2,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,1,3,0,1,0,0,0,0,technical_programming_skills,4,3
2,Chintanlesh,0,5150,0,25,2.5,5.0,3,0,67.0,100.0,100.0,0,1,0,1,0,1,0,0,0,0,0,11,0,5,0,0,0,4,0,0,0,1,0,0,technical_programming_skills,4,11
2,Akash,0,6935,1,45,2.4,5.0,1,0,100.0,100.0,100.0,0,1,0,1,0,0,0,0,0,0,3,18,0,0,0,9,0,10,0,0,0,1,0,0,technical_programming_skills,4,18
2,Viktoria,1,7207,3,16,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,11,0,0,0,4,0,3,0,0,0,0,0,0,technical_programming_skills,4,11
2,Robert,0,5052,1,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,3,3,5,0,0,1,0,1,3,technical_programming_skills,4,7
2,Brian,0,4529,2,20,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,1,0,0,0,technical_programming_skills,4,11
2,James,0,4185,0,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,7,0,2,0,4,0,0,0,4,0,0,0,0,technical_programming_skills,4,7
2,Gustavo,0,7441,0,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,9,1,1,0,2,0,3,0,3,1,0,0,0,technical_programming_skills,4,9
2,Michael,0,7436,2,40,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,technical_programming_skills,4,11
2,Santosh,1,7570,0,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,15,2,0,1,0,0,0,0,0,0,0,0,0,technical_programming_skills,4,15
2,Ryan,0,5967,2,45,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,0,6,0,1,0,0,0,0,0,0,technical_programming_skills,4,12
2,Saty,1,4676,2,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,7,8,4,0,0,4,0,1,0,0,0,0,0,0,technical_programming_skills,4,8
2,Tyler,0,5968,1,7,3.7,4.9,7,2,89.0,100.0,100.0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,3,0,1,0,0,1,0,0,0,technical_programming_skills,4,15
2,Jason,0,5403,4,16,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,2,technical_programming_skills,4,9
2,Ryan,0,7272,5,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,technical_programming_skills,4,8
2,Rob,0,7579,5,45,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,2,0,6,0,0,0,0,0,0,technical_programming_skills,4,8
2,Nicholas,0,7338,2,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,2,0,8,0,0,0,0,0,0,technical_programming_skills,4,9
