search_query,name,gender,join_date_from_earliest,location_size,hourly_rate,pay_grade,avg_rating,num_reviews,num_recommendations,pct_jobs_completed,pct_on_budget,pct_on_time,verification_preferred_freelancer,verification_identity_verified,verification_payment_verified,verification_phone_verified,verification_email_verified,verification_facebook_connected,badge_plus_membership,badge_preferred_freelancer,badge_verified,engineering_skills,writing_skills,technical_programming_skills,language_translation_skills,finance_accounting_skills,management_skills,marketing_business_skills,performance_arts_skills,design_skills,teaching_training_skills,miscellaneous_skills,language_certifications,freelancer_certifications,general_skill_certifications,programming_certifications,top_skill_category,top_skill_category_encoded,top_skill_category_count
2,Alli,1,7462,5,30,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,marketing_business_skills,3,7
2,Kemberly,0,7521,2,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,7,0,7,0,0,0,0,0,0,marketing_business_skills,3,7
2,"['Anna', 'Louise']",1,7573,1,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,8,0,1,0,0,0,0,0,0,marketing_business_skills,3,8
2,"['Md', 'Hasibul']",0,6870,0,5,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,marketing_business_skills,3,12
2,Gonzalo,0,7581,2,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,10,5,1,0,1,0,0,0,0,marketing_business_skills,3,10
2,Mahmoud,0,7487,3,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,7,2,0,0,0,9,0,1,0,0,0,0,0,0,marketing_business_skills,3,9
2,Grant,0,5983,0,80,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,9,0,2,0,0,0,0,0,0,marketing_business_skills,3,9
2,Badi,0,7389,5,100,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,1,0,3,0,2,0,9,0,0,0,0,0,0,0,0,marketing_business_skills,3,9
2,Rimoun,0,5948,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,5,3,0,1,7,0,2,0,1,0,0,0,0,marketing_business_skills,3,7
2,Ryan,0,6875,3,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,21,0,1,0,0,1,0,0,0,marketing_business_skills,3,21
2,Mariia,1,5939,0,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,4,0,2,0,0,0,0,0,0,marketing_business_skills,3,4
2,Evans,0,7242,4,75,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,4,3,0,0,0,6,0,4,0,0,0,0,0,0,marketing_business_skills,3,6
2,Robert,0,7276,0,13,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,marketing_business_skills,3,2
2,David,0,7413,0,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,6,0,6,0,0,0,0,0,0,marketing_business_skills,3,6
2,Maura,1,5596,4,16,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,4,0,0,0,0,10,1,5,0,0,0,0,0,0,marketing_business_skills,3,10
2,Sergio,0,7514,1,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,marketing_business_skills,3,5
2,Tamar,1,7451,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,marketing_business_skills,3,7
2,Vanessa,1,7385,5,60,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,0,0,0,1,0,0,0,0,marketing_business_skills,3,3
2,Amanda,1,5360,2,35,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,9,0,4,0,1,1,0,0,0,marketing_business_skills,3,9
2,Haven,1,4650,2,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,5,1,4,0,0,0,0,0,0,marketing_business_skills,3,5
2,Kelly,1,7448,1,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,0,7,0,0,0,0,0,0,marketing_business_skills,3,8
2,Travis,0,7542,5,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,marketing_business_skills,3,5
2,Pravin,0,7320,1,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,9,0,8,0,1,0,0,0,0,marketing_business_skills,3,9
2,Josefael,0,5991,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,4,0,0,0,11,0,3,0,1,0,0,0,0,marketing_business_skills,3,11
2,melissahickman,1,5816,0,80,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,10,0,5,0,0,0,0,0,0,marketing_business_skills,3,10
2,Ana,1,6067,4,50,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,marketing_business_skills,3,3
2,Amanda,1,7286,1,12,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,marketing_business_skills,3,2
2,Tiffanie,1,7557,5,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,5,3,0,0,0,10,0,2,0,0,0,0,0,0,marketing_business_skills,3,10
2,Leroy,0,4683,0,16,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0,3,0,0,0,0,0,0,marketing_business_skills,3,4
2,Jeana,1,7527,2,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,marketing_business_skills,3,4
2,Tracy,1,4880,0,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,9,0,0,0,1,0,0,0,0,marketing_business_skills,3,9
2,Brad,0,7341,5,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,8,1,0,2,0,0,0,0,marketing_business_skills,3,1
2,John,0,7340,2,40,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,13,0,3,0,0,0,0,0,0,marketing_business_skills,3,13
2,Caron,1,3377,1,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,10,0,4,0,2,0,0,0,0,marketing_business_skills,3,10
2,Saghir,0,7407,1,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2,4,1,0,0,8,0,5,0,0,0,0,0,0,marketing_business_skills,3,8
2,Janerah,1,6438,2,10,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,17,0,1,0,0,0,0,0,0,marketing_business_skills,3,17
2,Amanda,1,6628,4,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,2,5,0,0,0,6,0,3,0,3,0,0,0,0,marketing_business_skills,3,6
2,Kristopher,0,7431,0,40,4.2,5.0,5,0,100.0,90.0,90.0,1,1,1,1,0,1,0,1,0,0,0,2,0,0,0,14,0,5,0,1,0,1,0,0,marketing_business_skills,3,14
2,Eric,0,4017,1,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,6,0,1,1,0,0,0,0,0,marketing_business_skills,3,6
2,Michelle,1,4798,1,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,5,0,3,0,0,0,0,marketing_business_skills,3,6
2,Giuseppe,0,7574,5,150,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,marketing_business_skills,3,3
2,Bubba,0,7498,1,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,marketing_business_skills,3,8
2,Jamila,1,5756,0,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,2,3,1,1,0,10,0,1,0,2,0,0,0,0,marketing_business_skills,3,10
2,Anthony,0,6992,1,40,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,4,0,1,0,7,0,6,0,1,1,0,0,0,marketing_business_skills,3,7
2,Neil,0,4370,2,75,2.4,0.0,0,0,100.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,10,0,0,0,3,0,3,0,1,1,0,0,0,marketing_business_skills,3,3
2,Mohammadreza,0,7578,0,5,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,marketing_business_skills,3,2
2,Janet,1,7124,3,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,6,0,0,0,7,0,3,0,2,0,0,0,0,marketing_business_skills,3,7
2,Amanda,1,7141,2,75,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,9,0,8,0,0,1,0,0,0,marketing_business_skills,3,9
2,Allen,0,7342,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,marketing_business_skills,3,4
2,Jaden,0,7544,2,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,marketing_business_skills,3,3
2,Sofia,1,5984,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,0,6,0,3,0,0,0,0,0,0,marketing_business_skills,3,6
2,Lauren,1,5947,1,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,2,1,0,1,0,5,1,5,0,0,0,0,0,0,marketing_business_skills,3,5
2,Michael,0,6930,1,16,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,4,2,0,0,0,8,0,2,0,0,0,0,0,0,marketing_business_skills,3,8
2,Sean,0,7283,4,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,3,3,0,0,0,6,1,4,0,1,0,0,0,0,marketing_business_skills,3,6
2,Craig,0,5577,5,45,6.1,5.0,40,3,98.0,98.0,95.0,1,1,1,1,0,1,1,1,0,0,9,2,0,0,1,19,0,6,0,1,2,1,1,0,marketing_business_skills,3,19
2,Anicaha,0,7548,4,18,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,marketing_business_skills,3,4
2,Williams,0,7468,0,2,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,marketing_business_skills,3,1
