search_query,name,gender,join_date_from_earliest,location_size,hourly_rate,pay_grade,avg_rating,num_reviews,num_recommendations,pct_jobs_completed,pct_on_budget,pct_on_time,verification_preferred_freelancer,verification_identity_verified,verification_payment_verified,verification_phone_verified,verification_email_verified,verification_facebook_connected,badge_plus_membership,badge_preferred_freelancer,badge_verified,engineering_skills,writing_skills,technical_programming_skills,language_translation_skills,finance_accounting_skills,management_skills,marketing_business_skills,performance_arts_skills,design_skills,teaching_training_skills,miscellaneous_skills,language_certifications,freelancer_certifications,general_skill_certifications,programming_certifications,top_skill_category,top_skill_category_encoded,top_skill_category_count
2,John,0,7557,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,design_skills,0,3
2,Alex,0,3272,2,35,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,2,0,1,0,0,0,0,design_skills,0,2
2,Bill,0,3538,4,55,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,10,0,1,1,0,0,0,design_skills,0,10
2,Morgan,0,6119,0,5,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,2,2,8,0,0,0,0,0,0,design_skills,0,8
2,Thomas,0,5371,1,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,9,0,1,0,0,0,0,design_skills,0,9
2,Benjamin,0,4512,1,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,design_skills,0,7
2,Kaela,1,6541,1,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,design_skills,0,19
2,Max,0,6191,0,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,1,0,0,0,0,design_skills,0,4
2,Mauricio,0,5627,0,22,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,design_skills,0,7
2,Ben,0,4729,0,14,4.0,5.0,1,0,100.0,100.0,100.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,design_skills,0,5
2,Amir,0,6878,0,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,14,0,0,0,0,0,0,design_skills,0,14
2,Michael,0,6933,2,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,10,0,1,0,0,0,0,design_skills,0,10
